split,data_seed,trajectory_index,half_cycle_index,history_length,history_sha256,latest_observed_outcome,teacher_student_squared_error,teacher_latest_squared_error,scope,offline_teacher_target_layer1_phi,student_prediction_layer1_phi,offline_teacher_target_layer1_theta,student_prediction_layer1_theta,offline_teacher_target_layer1_beta_real,student_prediction_layer1_beta_real,offline_teacher_target_layer1_beta_imag,student_prediction_layer1_beta_imag,offline_teacher_target_layer2_phi,student_prediction_layer2_phi,offline_teacher_target_layer2_theta,student_prediction_layer2_theta,offline_teacher_target_layer2_beta_real,student_prediction_layer2_beta_real,offline_teacher_target_layer2_beta_imag,student_prediction_layer2_beta_imag,offline_teacher_target_layer3_phi,student_prediction_layer3_phi,offline_teacher_target_layer3_theta,student_prediction_layer3_theta,offline_teacher_target_layer3_beta_real,student_prediction_layer3_beta_real,offline_teacher_target_layer3_beta_imag,student_prediction_layer3_beta_imag,offline_teacher_target_layer4_phi,student_prediction_layer4_phi,offline_teacher_target_layer4_theta,student_prediction_layer4_theta,offline_teacher_target_virtual_rotation,student_prediction_virtual_rotation
evaluation,20261503,14,5,5,00294d7f4cd010c52fcb674e5b72f31f49c8ed8fd1343e7b397268fd14f0d7ae,g,7.719503403709951e-07,0.00010243121145937583,offline_teacher_target_distillation_source_data,0.17701919860311358,0.17507376549194759,0.01097765965439406,0.0110383630343113,-0.041177903595976145,-0.04059814319627436,0.10342138014622826,0.10198206688602385,0.0906445143533662,0.08961055220380995,0.044536812310793955,0.04402444717868251,0.005845097149959589,0.005956915770754794,0.03755214945263996,0.03742350966164505,-0.0422492712709985,-0.04172577740339231,-0.035245758518218505,-0.035175096577259576,0.016613443998734514,0.016664914241869958,0.08506999402890153,0.08329221834669637,0.07239009489943608,0.07165093201471195,-0.013264903581811592,-0.013145354767069562,0.004981433697450186,0.005121576079675809
evaluation,20261503,14,6,6,917140cbddb025737b7411f40c01f2e8c37ea61e77fa6bfaafafc680a60cc117,g,9.142203163789579e-08,1.5812051108397558e-06,offline_teacher_target_distillation_source_data,0.2017651558152505,0.20109751428854294,0.013032656331027445,0.0131299575520299,-0.043954724756814334,-0.04399078766571125,0.11360924596269012,0.11313598805674875,0.1019970177546815,0.10166875145217011,0.049385476123258776,0.049297373212099926,0.012161767474977159,0.012306009094497963,0.03860845113818264,0.03924028218939316,-0.047456639343888204,-0.047351635047111165,-0.04499934575610844,-0.04507510674067604,0.0207905148959262,0.020921882802292516,0.08909162178385643,0.08886931421572913,0.08263561803803465,0.08244102039914139,-0.014041633001781004,-0.013962378743404443,0.0029991674864329396,0.003165642289687736
evaluation,20261503,14,7,7,7cc35434c8e26e64c11fc365504456595f00d5d4f3e3e9e7e3748dc691894377,g,4.1412457424944846e-08,1.9171528595833025e-05,offline_teacher_target_distillation_source_data,0.21744352336232256,0.2173491515967409,0.014221228413231824,0.014302040303159081,-0.045942497738075294,-0.046181366356187074,0.12010705353152239,0.12008687192628187,0.1091525642154288,0.10914198195092162,0.052526354463820514,0.05260273684392996,0.015565502171272767,0.015731573110881105,0.03987048978853382,0.04051161783543115,-0.05082355094139362,-0.050866671020623234,-0.050475875579033894,-0.05064790820679083,0.023248424629041704,0.02339528625878819,0.09256341805134309,0.09273096480317593,0.08924714684635829,0.08929121766975939,-0.014508627636643324,-0.014405627222287044,0.002207748936493044,0.0023080865293419093
evaluation,20261503,14,8,8,d400e4977be0e3b41c8c7a519a193e7214840d7925ca4da52442592695e462b8,g,3.30823853970882e-08,6.275321952776391e-05,offline_teacher_target_distillation_source_data,0.2273785409754975,0.22749817805951422,0.01490504651590567,0.014958849241916958,-0.04732474554277208,-0.0475957895421106,0.12425869290998288,0.12441851331303873,0.11367370067095409,0.11377361665334743,0.05455074169534235,0.05467472280948005,0.01743406631720209,0.017579788002676212,0.04093765035222588,0.041401269291626505,-0.05298349678404279,-0.05306286557042286,-0.053598310658654016,-0.053784886418741865,0.024710682042361043,0.024832394513587583,0.09520951315310848,0.0954048197286991,0.09350964615768798,0.09364013502562624,-0.01473161286310325,-0.014646096559445407,0.0019231645417248516,0.0019321014699975477
evaluation,20261503,14,9,9,f90e5009752c32dd926dc9c53c95b7ad0f67fdba84b422d9f37e5d9790a00315,g,2.1138278049442977e-08,0.00010354499216378811,offline_teacher_target_distillation_source_data,0.2336890443504304,0.23383616949931302,0.015300704183004622,0.015326910269704154,-0.04826592373124835,-0.048509060979277506,0.12691899128340275,0.12711789909701174,0.11653838964788905,0.11664413429900264,0.05585337390915725,0.05597355897990758,0.018482485344743112,0.018576966356347688,0.041736434122009516,0.042023826926958364,-0.054362937443488094,-0.05443504797109127,-0.055410053258220786,-0.05555071862397851,0.02559039040812369,0.02566738976298319,0.0971064033525239,0.09725623015562526,0.09626559215795208,0.09640108940708358,-0.014813922157209933,-0.014776554992735821,0.0018433765390821217,0.0017672553207591878
evaluation,20261503,14,10,10,372d71bc5601e35d45b2c1d05ea4664025f84c5ac89f199e4fa8cf3c9d47ec60,g,1.1175725599200183e-08,0.00013491340451785965,offline_teacher_target_distillation_source_data,0.23771103793552553,0.23779419795044643,0.015532296350726161,0.015533163431288646,-0.0488980125494039,-0.049098746390437056,0.12862989065449565,0.12880009828205813,0.11835958875173942,0.11842317605929137,0.05669195309781372,0.056787741810129105,0.019083250135584207,0.019114979913886533,0.04230114574894298,0.04245947844712504,-0.055242787323363254,-0.0552923875637407,-0.05647953639645623,-0.05654472086638222,0.026125358013920442,0.02615254254405225,0.09842226517489071,0.09853816977628743,0.09805418902906649,0.0981539093557554,-0.014829390039781174,-0.014847330764057469,0.0018399353202162416,0.0016949804996104385
evaluation,20261503,14,11,11,c0700bec746e97af4c5b813e7f701025eceeed7ea49e3fa1a9ae9c8f8700b6dc,g,7.272441556710093e-09,0.00015719890119284053,offline_teacher_target_distillation_source_data,0.2402830111009056,0.2402659572402442,0.01566981457484049,0.015648743086432666,-0.04931859789136175,-0.049479497249363624,0.12973390020006897,0.1298484086476872,0.11952101148909602,0.1195257610197572,0.057232374416351685,0.057298116941435565,0.01943400222594759,0.01940525756284457,0.042688312372158255,0.042764337365002354,-0.05580417906618258,-0.0558280533591672,-0.05712070531017591,-0.057104253337799116,0.026453849924544904,0.026434428244778586,0.09931777238271779,0.09942580072354959,0.09921878471121715,0.09926670491409423,-0.014819086847630983,-0.01488572774369177,0.0018602060862645342,0.001663292469309345
evaluation,20261503,14,12,12,3f88ddc0f035499056c12a836b543f7f4f1921ba40246d738c0193b04b8e801b,e,6.636442928145469e-06,0.00037930964777386204,offline_teacher_target_distillation_source_data,0.17969486709940571,0.17640201080464843,0.009940046720796286,0.009369749391108776,-0.04468273334010583,-0.042261441916436326,0.10692577556016203,0.10430937172558162,0.09174683405406653,0.09006872015195261,0.046227007136491416,0.044759049493628744,-0.0006786623756073279,-0.0008418762477066712,0.04438808824803838,0.0397282215717874,-0.043526465581101924,-0.04221684113890441,-0.028312149347097998,-0.02806898039187747,0.01442736002667362,0.013952627785303257,0.09693794458118311,0.09046901599399663,0.07500070797187366,0.07309173726078357,-0.013592039061408696,-0.012724758357875865,0.009647705801918337,0.008801940517775176
evaluation,20261503,14,13,13,1811dd73aaae59f85801e7398cf5f6c08f8c53bb5aff73dfb1525c2cdd6c12ec,g,1.4493512856116982e-07,5.949919213106051e-06,offline_teacher_target_distillation_source_data,0.20188624770860317,0.20192699359404379,0.012341821405890567,0.012194903815309587,-0.045609786326253836,-0.045064754232236645,0.1150349063814071,0.11458631439680098,0.10209903689174134,0.10195270717500124,0.050009077020413066,0.049757862845425535,0.008761160332602866,0.008637816471431612,0.041655018508604105,0.04085306659716053,-0.0478036591422141,-0.04765845167933424,-0.04123681069021756,-0.04107501239303414,0.01949912748387798,0.01934597764784793,0.09462764902649794,0.09383861822295797,0.08344134779614694,0.08335573025252632,-0.013879238473204315,-0.013734198513694541,0.005212809463918371,0.004779254028602112
evaluation,20261503,14,14,14,f75ebf996682347abd3cd530c62763d3d0250d23a1330b108338e49329f310ed,g,1.620492098108718e-07,1.910284543335054e-05,offline_teacher_target_distillation_source_data,0.21698133490224936,0.21786715524537048,0.01381556624653369,0.013778057118605615,-0.04671800534489529,-0.04687481015677031,0.12071799647020176,0.12099068412006778,0.1089903361423355,0.1093179673136154,0.052746149989730685,0.05289139738594836,0.01381264857801915,0.013752451366403424,0.04123327407764302,0.04164020728493717,-0.050844704654921705,-0.0510583700588561,-0.04847504972322351,-0.048396220453225586,0.02250450183157773,0.022479646596247276,0.09517464525211705,0.096171772741456,0.08948955819850854,0.08987193051638509,-0.014324678756360036,-0.014281835824899041,0.0032463318446703266,0.0030155552835251
evaluation,20261503,14,15,15,2c0104249ccf3fa44c252bfc6d01cc95360b4893b5cfddcd2fc48988a6d57cd1,g,2.6795929083354e-07,6.0799069034195764e-05,offline_teacher_target_distillation_source_data,0.22687011001623303,0.2278216674801834,0.014679047693148158,0.014665220793719104,-0.047678504090594896,-0.04804353560754265,0.12451421143798531,0.12498174964066876,0.11347034266008743,0.11388268593912787,0.05461052325991447,0.05485567130970273,0.016527194344027513,0.01651198069756525,0.04154407044581435,0.042191030241324395,-0.05290693390983068,-0.053182639133521906,-0.05253435915761742,-0.05251739188013315,0.024284006458988257,0.024300385344600807,0.09644340052487843,0.09778727796649431,0.09355956868144621,0.09400880647809633,-0.01461758229083305,-0.014578937760951967,0.002406901972594584,0.002242282677827788
evaluation,20261503,14,16,16,6cc259f0d6db810fbdc0bdfb268fcf3c1e7a94a77b194c4eb1c5b99e141939ae,g,2.1472775432040744e-07,0.00010110600554335122,offline_teacher_target_distillation_source_data,0.23325774993660298,0.2340381862332911,0.01517727224234248,0.015162367459681435,-0.04841768651884254,-0.048798163771661365,0.12700801519769378,0.12746889586707444,0.11635443540303057,0.11671173144980293,0.055849214442437706,0.056086987574976,0.018007480265761416,0.01800084594130508,0.04199996482549843,0.04257648348239641,-0.054269158802898336,-0.05450988249582171,-0.05483544930946195,-0.05483723497027956,0.02534361680691062,0.025358279348193402,0.09768105478160295,0.09890587388949654,0.09624477840246343,0.09663514422549542,-0.014757538071857736,-0.014740120278286754,0.002066921988034082,0.0019032505588840276
evaluation,20261503,14,17,17,dfc69287964b953b69519f1c02e5f4d1c0dcdc100b6a40c1d3ac2dae809c7305,g,1.3440413647698975e-07,0.00013255626973286005,offline_teacher_target_distillation_source_data,0.23736920805382603,0.23792035589626964,0.015464796503450963,0.015440957323548263,-0.0489541974850071,-0.04928541564566209,0.12863934767380716,0.1290188319228956,0.11820742341902007,0.11846507029893566,0.05666402852754489,0.05685884516916974,0.018830307289741284,0.01880414224585393,0.04240826017434604,0.04284621479865708,-0.05515771299018771,-0.05533914417635813,-0.056161002625702755,-0.056143094738151024,0.025980302445516815,0.025972941788836905,0.09867770592041483,0.09968040362766406,0.09800754352617948,0.09830250143592532,-0.014804939982602945,-0.014827564353002413,0.0019416483865316821,0.0017546059840877377
evaluation,20261503,14,18,18,56d0c200423909344f2d6c7d1f12f3e6713c572091c68d34602e468ba4e61658,g,7.631852688226398e-08,0.00015513467073669394,offline_teacher_target_distillation_source_data,0.24001892726670954,0.240344741937833,0.01563223341387968,0.015597072847523673,-0.04933127642239834,-0.04960002673494536,0.1297078090147376,0.12998471874998663,0.1194001054985454,0.11955172553593274,0.05719842602725497,0.057342688485884405,0.019296773001898998,0.019237549470325754,0.04272479667184608,0.043034966572463335,-0.055734558411894036,-0.05585726689170891,-0.05693832304519844,-0.05687817451168765,0.02636685992469634,0.026330075787758145,0.09941929861664203,0.10021669765750083,0.09916556424586294,0.09936104010633272,-0.01480892828760588,-0.014875004151867176,0.0019051131695419555,0.0016894345493422436
evaluation,20261503,14,19,19,18e7fe07cdc72c340beb54302ce20d7a15c77b215b0b385d53fbd437a928419f,g,4.475122109415911e-08,0.00017071286027180686,offline_teacher_target_distillation_source_data,0.24173132895504326,0.24185875296485687,0.015731118331377743,0.01568455649279286,-0.04959113940097649,-0.049803166307682764,0.13040946150587798,0.13058663865451697,0.12016997476711869,0.1202251946743581,0.05754877879588186,0.057645988416973354,0.019566139267930563,0.019471388243342224,0.04295482670573239,0.043167050724236725,-0.05610860122829495,-0.05618098997510138,-0.057402108019530995,-0.05729195728282195,0.026603966147973793,0.026537579426750543,0.0999492303038388,0.10058803431801308,0.09992803733690439,0.10003306413917865,-0.01479753289716849,-0.014900740995943195,0.0019026602547470976,0.0016608609137917572
evaluation,20261503,15,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,4.727153316489504e-07,2.530521483647923e-32,offline_teacher_target_distillation_source_data,0.10940769765753414,0.11066962601373732,0.006483859568254927,0.0063792286015897206,-0.02913511872006562,-0.02946788963792808,0.0689537146454493,0.06990624144487682,0.05765861315792151,0.05821824961279425,0.029119702501004364,0.029377284671967662,-0.00388889198163285,-0.0039557710182667166,0.028701873547235853,0.02884938790792417,-0.026132002582426136,-0.026381642915260368,-0.014707552586256285,-0.014587813881395685,0.008596520331406806,0.008492304252768687,0.06180304082121701,0.06368855543982156,0.04522785089569843,0.045761188670830455,-0.007757976493585373,-0.007484291785964223,0.00699069674067287,0.006742777357445879
evaluation,20261503,15,1,1,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,g,5.000561359635006e-07,0.00028150326884594974,offline_teacher_target_distillation_source_data,0.16007523067955196,0.16087760884266036,0.010421235418980351,0.010519082902319375,-0.03631117897255834,-0.036804153025933366,0.09242335195735485,0.09314702325699675,0.08170906864805311,0.08221295143450835,0.03976418409153824,0.04011571620565371,0.007051739515350478,0.006957758338257821,0.03215550947985766,0.033240308911238,-0.03738649684177359,-0.03776461949786271,-0.033476320263016016,-0.0334863470023489,0.016144863964523616,0.016173395349609137,0.07330666558706359,0.07529549404871612,0.06573293190597312,0.06600465371958932,-0.010463937511180809,-0.010891162196627054,0.003474002226566015,0.0038764385863457192
evaluation,20261503,15,2,2,96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7,g,1.687930007739962e-07,2.831743158372154e-05,offline_teacher_target_distillation_source_data,0.1920470502332017,0.1922321201887981,0.0127398123412446,0.012838964589218117,-0.041174617989707445,-0.04154106618917729,0.10724205653985848,0.10763017881642448,0.09682128489964635,0.09708398928759975,0.04661889989148673,0.046847163001871805,0.012844622560023345,0.012845999627080277,0.03553055703907366,0.03631297447899019,-0.04465485411337364,-0.04487670350485225,-0.044001881930079687,-0.04412449497850435,0.020547456789392574,0.02063629823435524,0.08229803220402006,0.08333228279146906,0.0788303634184207,0.0788564232403069,-0.012397818785578092,-0.01273944348458951,0.0021610454625473467,0.0026197266583440526
evaluation,20261503,15,3,3,709e80c88487a2411e1ee4dfb9f22a861492d20c4765150c0c794abd70f8147c,g,3.07834093156982e-08,6.595918138827202e-06,offline_teacher_target_distillation_source_data,0.21197497716247,0.21181277900763334,0.014068837571751563,0.014138974360156091,-0.044382655959738754,-0.04459961863330029,0.11648316228286187,0.11665576998002262,0.1062259015446223,0.1063005141884405,0.0509530352517968,0.05106680865758714,0.01594787240857022,0.016022917408921915,0.03814021674814457,0.0384631552005574,-0.04925519783222879,-0.049320333741233915,-0.049933874344908175,-0.05011280061250649,0.023129664952201097,0.023229354599338076,0.08869558397407429,0.0888970553358973,0.0870854317644008,0.08701549973318093,-0.013563260350466178,-0.013742165428089417,0.0017500805329221003,0.002068736354648901
evaluation,20261503,15,4,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,g,1.8566148863432375e-08,4.5965167384468676e-05,offline_teacher_target_distillation_source_data,0.2243510433526569,0.22404075461047618,0.014826782903290382,0.014867470737397408,-0.046461839081421485,-0.046574479208334435,0.1222248338074805,0.12228032434720915,0.11205285068297571,0.11201257894726696,0.05367122738013977,0.05371191750250898,0.01764664495106331,0.01773697872154859,0.039976051145210904,0.03996780223534076,-0.05212864187049963,-0.05209671400590456,-0.05331561533898508,-0.053483669719290736,0.024656906239196193,0.024735984137471197,0.09303244019677501,0.09275017310002244,0.09228791846113903,0.09219537236544803,-0.01420217718170305,-0.014286158002447317,0.0016772357732110145,0.0018271612506003353
evaluation,20261503,15,5,5,8855508aade16ec573d21e6a485dfd0a7624085c1a14b5ecdd6485de0c6839a4,g,2.9737992154080864e-08,9.096350968666035e-05,offline_teacher_target_distillation_source_data,0.2320409368367602,0.23167703430500247,0.015261389479054536,0.0152757038011157,-0.047795031377416086,-0.04784961650353374,0.12579359151547984,0.12578542570356452,0.11565966276565504,0.11555270759228922,0.05537058457335719,0.055370019004943705,0.01859967236257219,0.018661776398163417,0.0412082966246695,0.04102071963738695,-0.0539103441400733,-0.05383139645336429,-0.055270349622672944,-0.055381161134984966,0.025568968791642884,0.025611372962731166,0.09589522483472522,0.09541811979248552,0.09557953853660356,0.09548386714913384,-0.014528734627013951,-0.014581282610894225,0.0017136049563080966,0.0017212455375565656
